mack,date,datetime,title,url,content,text,sent_pos,sent_neu,sent_neg,sent_score,has_news,sent_intensity,sent_score_rolling3,sent_shock,sent_score_lag1,sent_score_lag2,sentiment_label
VND,2022-07-22,7/22/2022 16:28,VND: Bầu ông Mai Hữu Đạt giữ chức Phó Chủ tịch HĐQT từ 21.7.2022,https://cafef.vn/du-lieu/VND-425414/vnd-bau-ong-mai-huu-dat-giu-chuc-pho-chu-tich-hdqt-tu-2172022.chn?utm_source=du-lieu.chn,,VND: Bầu ông Mai Hữu Đạt giữ chức Phó Chủ tịch HĐQT từ 21.7.2022,0.028002458,0.22304572,0.74895185,-0.7209494,1,-0.7209494113922119,-0.5112512012322744,-0.2096982101599375,-0.06915793,-0.74364626,-1
VND,2022-07-27,7/27/2022 14:33,VND: Giấy chứng nhận đăng ký hoạt động chi nhánh Đào Duy Anh,https://cafef.vn/du-lieu/VND-422669/vnd-giay-chung-nhan-dang-ky-hoat-dong-chi-nhanh-dao-duy-anh.chn?utm_source=du-lieu.chn,,VND: Giấy chứng nhận đăng ký hoạt động chi nhánh Đào Duy Anh,0.16986641,0.04584251,0.7842911,-0.6144247,1,-0.6144247055053711,-0.46817734837532043,-0.14624735713005066,-0.7209494,-0.06915793,-1
VND,2022-07-27,7/27/2022 17:03,VND122013: Báo cáo định kỳ thanh toán gốc lãi trái phiếu doanh nghiệp (01/01/2022-30/06/2022),https://cafef.vn/du-lieu/VND-422264/vnd122013-bao-cao-dinh-ky-thanh-toan-goc-lai-trai-phieu-doanh-nghiep-0101202230062022.chn?utm_source=du-lieu.chn,,VND122013: Báo cáo định kỳ thanh toán gốc lãi trái phiếu doanh nghiệp (01/01/2022-30/06/2022),0.96144086,0.006793706,0.031765476,0.9296754,1,0.9296754002571106,-0.13523290554682413,1.0649083058039348,-0.6144247,-0.7209494,1
VND,2022-07-27,7/27/2022 17:03,VND122014: Báo cáo định kỳ thanh toán gốc lãi trái phiếu doanh nghiệp (01/01/2022-30/06/2022),https://cafef.vn/du-lieu/VND-422267/vnd122014-bao-cao-dinh-ky-thanh-toan-goc-lai-trai-phieu-doanh-nghiep-0101202230062022.chn?utm_source=du-lieu.chn,,VND122014: Báo cáo định kỳ thanh toán gốc lãi trái phiếu doanh nghiệp (01/01/2022-30/06/2022),0.9690083,0.00587787,0.025113855,0.94389445,1,0.9438944458961487,0.4197150468826294,0.5241793990135193,0.9296754,-0.6144247,1
VND,2022-07-27,7/27/2022 17:03,VND122012: Báo cáo định kỳ thanh toán gốc lãi trái phiếu doanh nghiệp (01/01/2022-30/06/2022),https://cafef.vn/du-lieu/VND-422270/vnd122012-bao-cao-dinh-ky-thanh-toan-goc-lai-trai-phieu-doanh-nghiep-0101202230062022.chn?utm_source=du-lieu.chn,,VND122012: Báo cáo định kỳ thanh toán gốc lãi trái phiếu doanh nghiệp (01/01/2022-30/06/2022),0.9615589,0.0066990256,0.031742148,0.9298167,1,0.929816722869873,0.9344621896743774,-0.0046454668045043945,0.94389445,0.9296754,1
VND,2022-07-29,7/29/2022 18:32,VND: Báo cáo tình hình quản trị công ty 6 tháng đầu năm 2022,https://cafef.vn/du-lieu/VND-419876/vnd-bao-cao-tinh-hinh-quan-tri-cong-ty-6-thang-dau-nam-2022.chn?utm_source=du-lieu.chn,,VND: Báo cáo tình hình quản trị công ty 6 tháng đầu năm 2022,0.03604457,0.09471666,0.8692388,-0.8331942,1,-0.8331941962242126,0.3468389908472697,-1.1800331870714824,0.9298167,0.94389445,-1
VND,2022-08-01,8/1/2022 16:57,DSC: Ký hợp đồng mua 208 tỷ đồng chứng chỉ tiền gửi của VNDIRECT,https://cafef.vn/du-lieu/VND-417797/dsc-ky-hop-dong-mua-208-ty-dong-chung-chi-tien-gui-cua-vndirect.chn?utm_source=du-lieu.chn,,DSC: Ký hợp đồng mua 208 tỷ đồng chứng chỉ tiền gửi của VNDIRECT,0.03931491,0.097179286,0.8635058,-0.82419086,1,-0.8241908550262451,-0.24252277612686157,-0.5816680788993835,-0.8331942,0.9298167,-1
VND,2022-08-04,8/4/2022 16:26,PTI đã giúp VNDirect phất lên như thế…,https://cafef.vn/pti-da-giup-vndirect-phat-len-nhu-the-20220804162624215.chn?utm_source=du-lieu.chn,,PTI đã giúp VNDirect phất lên như thế…,0.0027397145,0.97148323,0.025777092,-0.023037378,1,-0.0230373777449131,-0.5601408096651236,0.5371034319202105,-0.82419086,-0.8331942,0
VND,2022-08-05,8/5/2022 10:03,VND: Số lượng cổ phiếu có quyền biểu quyết đang lưu hành là 1.217.829.200,https://cafef.vn/du-lieu/VND-414566/vnd-so-luong-co-phieu-co-quyen-bieu-quyet-dang-luu-hanh-la-1217829200.chn?utm_source=du-lieu.chn,,VND: Số lượng cổ phiếu có quyền biểu quyết đang lưu hành là 1.217.829.200,0.10891236,0.0583188,0.83276886,-0.7238565,1,-0.723856508731842,-0.5236949138343334,-0.20016159489750862,-0.023037378,-0.82419086,-1
VND,2022-08-08,8/8/2022 9:26,"Thị giá phục hồi mạnh từ đáy, nhiều công ty chứng khoán triển khai phương án tăng vốn",https://cafef.vn/thi-gia-phuc-hoi-manh-tu-day-nhieu-cong-ty-chung-khoan-trien-khai-phuong-an-tang-von-20220808090709273.chn?utm_source=du-lieu.chn,,"Thị giá phục hồi mạnh từ đáy, nhiều công ty chứng khoán triển khai phương án tăng vốn",0.036123034,0.19884601,0.765031,-0.72890794,1,-0.7289079427719116,-0.4919339430828889,-0.23697399968902272,-0.7238565,-0.023037378,-1
VND,2022-08-09,8/9/2022 16:54,VND: Giải trình chênh lệch lợi nhuận BCTC HN và riêng giữa niên độ năm 2022 so với cùng kỳ năm trước,https://cafef.vn/du-lieu/VND-412886/vnd-giai-trinh-chenh-lech-loi-nhuan-bctc-hn-va-rieng-giua-nien-do-nam-2022-so-voi-cung-ky-nam-truoc.chn?utm_source=du-lieu.chn,,VND: Giải trình chênh lệch lợi nhuận BCTC HN và riêng giữa niên độ năm 2022 so với cùng kỳ năm trước,0.07098163,0.07815189,0.85086644,-0.7798848,1,-0.7798848152160645,-0.7442164222399393,-0.03566839297612512,-0.72890794,-0.7238565,-1
VND,2022-08-12,8/12/2022 16:26,"VND: Ông Nguyễn Duy Linh, ông Nguyễn Duy Khoa thôi làm Phó TGĐ từ 11.8.2022",https://cafef.vn/du-lieu/VND-410945/vnd-ong-nguyen-duy-linh-ong-nguyen-duy-khoa-thoi-lam-pho-tgd-tu-1182022.chn?utm_source=du-lieu.chn,,"VND: Ông Nguyễn Duy Linh, ông Nguyễn Duy Khoa thôi làm Phó TGĐ từ 11.8.2022",0.23888965,0.08056727,0.68054307,-0.44165343,1,-0.44165343046188354,-0.6501487294832865,0.20849529902140296,-0.7798848,-0.72890794,-1
VND,2022-08-16,8/16/2022 14:56,VND122013: Báo cáo quản trị công ty bán niên 2022,https://cafef.vn/du-lieu/VND-409340/vnd122013-bao-cao-quan-tri-cong-ty-ban-nien-2022.chn?utm_source=du-lieu.chn,,VND122013: Báo cáo quản trị công ty bán niên 2022,0.026430877,0.17047687,0.8030922,-0.7766613,1,-0.7766612768173218,-0.6660665074984232,-0.11059476931889856,-0.44165343,-0.7798848,-1
VND,2022-08-16,8/16/2022 14:57,VND122012: Báo cáo quản trị công ty bán niên 2022,https://cafef.vn/du-lieu/VND-409337/vnd122012-bao-cao-quan-tri-cong-ty-ban-nien-2022.chn?utm_source=du-lieu.chn,,VND122012: Báo cáo quản trị công ty bán niên 2022,0.026388116,0.17448653,0.7991253,-0.7727372,1,-0.7727372050285339,-0.6636839707692465,-0.10905323425928748,-0.7766613,-0.44165343,-1
VND,2022-08-16,8/16/2022 15:57,VND: Thay đổi người có liên quan của người nội bộ,https://cafef.vn/du-lieu/VND-409304/vnd-thay-doi-nguoi-co-lien-quan-cua-nguoi-noi-bo.chn?utm_source=du-lieu.chn,,VND: Thay đổi người có liên quan của người nội bộ,0.89135826,0.01217078,0.09647097,0.7948873,1,0.7948873043060303,-0.25150372584660846,1.0463910301526387,-0.7727372,-0.7766613,1
VND,2022-08-16,8/16/2022 15:57,VND: CBTT chi tiết thêm BCTC riêng và hợp nhất đã kiểm toán năm 2021,https://cafef.vn/du-lieu/VND-409307/vnd-cbtt-chi-tiet-them-bctc-rieng-va-hop-nhat-da-kiem-toan-nam-2021.chn?utm_source=du-lieu.chn,,VND: CBTT chi tiết thêm BCTC riêng và hợp nhất đã kiểm toán năm 2021,0.019279085,0.33766544,0.6430555,-0.62377644,1,-0.6237764358520508,-0.20054211219151816,-0.4232343236605326,0.7948873,-0.7727372,-1
VND,2022-08-16,8/16/2022 17:14,VND122014: Báo cáo quản trị công ty bán niên 2022,https://cafef.vn/du-lieu/VND-409160/vnd122014-bao-cao-quan-tri-cong-ty-ban-nien-2022.chn?utm_source=du-lieu.chn,,VND122014: Báo cáo quản trị công ty bán niên 2022,0.027227603,0.15354125,0.8192311,-0.7920035,1,-0.7920035123825073,-0.20696421464284262,-0.5850392977396647,-0.62377644,0.7948873,-1
VND,2022-08-18,8/18/2022 10:43,VND: Quyết định của Cục thuế Thành phố Đà Nẵng về việc xử lý vi phạm hành chính về thuế,https://cafef.vn/du-lieu/VND-408026/vnd-quyet-dinh-cua-cuc-thue-thanh-pho-da-nang-ve-viec-xu-ly-vi-pham-hanh-chinh-ve-thue.chn?utm_source=du-lieu.chn,,VND: Quyết định của Cục thuế Thành phố Đà Nẵng về việc xử lý vi phạm hành chính về thuế,0.8729618,0.024428174,0.10261003,0.77035177,1,0.770351767539978,-0.21514272689819336,0.9854944944381714,-0.7920035,-0.62377644,1
VND,2022-08-19,8/19/2022 11:09,VND: Quyết định của Cục thuế Hà Nội về việc xử lý vi phạm hành chính về thuế,https://cafef.vn/du-lieu/VND-407426/vnd-quyet-dinh-cua-cuc-thue-ha-noi-ve-viec-xu-ly-vi-pham-hanh-chinh-ve-thue.chn?utm_source=du-lieu.chn,,VND: Quyết định của Cục thuế Hà Nội về việc xử lý vi phạm hành chính về thuế,0.8906785,0.020419283,0.088902265,0.8017763,1,0.8017762899398804,0.2600415150324504,0.5417347749074299,0.77035177,-0.7920035,1
VND,2022-08-21,8/21/2022 10:55,Vì sao Chứng khoán HSC dần đánh mất thị phần?,https://cafef.vn/vi-sao-chung-khoan-hsc-dan-danh-mat-thi-phan-20220821105355025.chn?utm_source=du-lieu.chn,,Vì sao Chứng khoán HSC dần đánh mất thị phần?,0.91609615,0.008384272,0.07551957,0.8405766,1,0.8405765891075134,0.8042348821957906,0.03634170691172278,0.8017763,0.77035177,1
VND,2022-08-24,8/24/2022 17:08,VND122013: VNDIRECT công bố thông tin điều chỉnh chứng quyền CFPT2206 và CFPT2207,https://cafef.vn/du-lieu/VND-404960/vnd122013-vndirect-cong-bo-thong-tin-dieu-chinh-chung-quyen-cfpt2206-va-cfpt2207.chn?utm_source=du-lieu.chn,,VND122013: VNDIRECT công bố thông tin điều chỉnh chứng quyền CFPT2206 và CFPT2207,0.037611358,0.3803456,0.58204305,-0.5444317,1,-0.5444316864013672,0.36597373088200885,-0.910405417283376,0.8405766,0.8017763,-1
VND,2022-08-24,8/24/2022 17:08,VND122014: VNDIRECT công bố thông tin điều chỉnh chứng quyền CFPT2206 và CFPT2207,https://cafef.vn/du-lieu/VND-404963/vnd122014-vndirect-cong-bo-thong-tin-dieu-chinh-chung-quyen-cfpt2206-va-cfpt2207.chn?utm_source=du-lieu.chn,,VND122014: VNDIRECT công bố thông tin điều chỉnh chứng quyền CFPT2206 và CFPT2207,0.04050406,0.35299426,0.60650164,-0.5659976,1,-0.5659976005554199,-0.08995089928309123,-0.4760467012723287,-0.5444317,0.8405766,-1
VND,2022-08-24,8/24/2022 17:09,VND122012: VNDIRECT công bố thông tin điều chỉnh chứng quyền CFPT2206 và CFPT2207,https://cafef.vn/du-lieu/VND-404936/vnd122012-vndirect-cong-bo-thong-tin-dieu-chinh-chung-quyen-cfpt2206-va-cfpt2207.chn?utm_source=du-lieu.chn,,VND122012: VNDIRECT công bố thông tin điều chỉnh chứng quyền CFPT2206 và CFPT2207,0.042062175,0.37890595,0.5790318,-0.53696966,1,-0.5369696617126465,-0.5491329828898112,0.012163321177164677,-0.5659976,-0.5444317,-1
VND,2022-08-24,8/24/2022 17:09,VND122014: VNDIRECT công bố nhận được được giấy chứng nhận đăng ký địa điểm kinh doanh PGD Lò Đúc,https://cafef.vn/du-lieu/VND-404939/vnd122014-vndirect-cong-bo-nhan-duoc-duoc-giay-chung-nhan-dang-ky-dia-diem-kinh-doanh-pgd-lo-duc.chn?utm_source=du-lieu.chn,,VND122014: VNDIRECT công bố nhận được được giấy chứng nhận đăng ký địa điểm kinh doanh PGD Lò Đúc,0.06173723,0.113360114,0.8249026,-0.76316535,1,-0.7631653547286987,-0.6220442056655884,-0.14112114906311035,-0.53696966,-0.5659976,-1
VND,2022-08-24,8/24/2022 17:09,VND122014: VNDIRECT công bố nhận được giấy chứng nhận đăng ký hoạt động chi nhánh Đào Duy Anh,https://cafef.vn/du-lieu/VND-404942/vnd122014-vndirect-cong-bo-nhan-duoc-giay-chung-nhan-dang-ky-hoat-dong-chi-nhanh-dao-duy-anh.chn?utm_source=du-lieu.chn,,VND122014: VNDIRECT công bố nhận được giấy chứng nhận đăng ký hoạt động chi nhánh Đào Duy Anh,0.09828377,0.074336626,0.8273796,-0.7290958,1,-0.7290958166122437,-0.6764102776845297,-0.05268553892771399,-0.76316535,-0.53696966,-1
VND,2022-08-24,8/24/2022 17:09,VND122014: VNDIRECT Công bố thông tin nhận được quyết định xử phạt vi phạm hành chính về thuế Chi nhánh Đà Nẵng,https://cafef.vn/du-lieu/VND-404945/vnd122014-vndirect-cong-bo-thong-tin-nhan-duoc-quyet-dinh-xu-phat-vi-pham-hanh-chinh-ve-thue-chi-nhanh-da-nang.chn?utm_source=du-lieu.chn,,VND122014: VNDIRECT Công bố thông tin nhận được quyết định xử phạt vi phạm hành chính về thuế Chi nhánh Đà Nẵng,0.8695658,0.013349188,0.117085084,0.7524807,1,0.752480685710907,-0.2465934952100118,0.9990741809209188,-0.7290958,-0.76316535,1
VND,2022-08-24,8/24/2022 17:09,VND122014: VNDIRECT công bố nhận được quyết định xử phạt vi phạm hành chính về thuế,https://cafef.vn/du-lieu/VND-404948/vnd122014-vndirect-cong-bo-nhan-duoc-quyet-dinh-xu-phat-vi-pham-hanh-chinh-ve-thue.chn?utm_source=du-lieu.chn,,VND122014: VNDIRECT công bố nhận được quyết định xử phạt vi phạm hành chính về thuế,0.8173989,0.018775228,0.16382582,0.6535731,1,0.6535730957984924,0.2256526549657186,0.4279204408327738,0.7524807,-0.7290958,1
VND,2022-08-24,8/24/2022 17:10,VND122014: VNDIRECT Công bố quyết định thay đổi trụ sở chính Chi nhánh Quảng Ninh của Công ty,https://cafef.vn/du-lieu/VND-404912/vnd122014-vndirect-cong-bo-quyet-dinh-thay-doi-tru-so-chinh-chi-nhanh-quang-ninh-cua-cong-ty.chn?utm_source=du-lieu.chn,,VND122014: VNDIRECT Công bố quyết định thay đổi trụ sở chính Chi nhánh Quảng Ninh của Công ty,0.97209,0.0047854013,0.023124577,0.94896543,1,0.9489654302597046,0.7850064039230347,0.16395902633666992,0.6535731,0.7524807,1
VND,2022-08-24,8/24/2022 17:10,VND122014: VNDIRECT Công bố nhận được giấy chứng nhận đăng ký hoạt động chi nhánh Nam Định,https://cafef.vn/du-lieu/VND-404915/vnd122014-vndirect-cong-bo-nhan-duoc-giay-chung-nhan-dang-ky-hoat-dong-chi-nhanh-nam-dinh.chn?utm_source=du-lieu.chn,,VND122014: VNDIRECT Công bố nhận được giấy chứng nhận đăng ký hoạt động chi nhánh Nam Định,0.43353528,0.043367557,0.52309716,-0.08956188,1,-0.08956187963485718,0.5043255488077799,-0.5938874284426371,0.94896543,0.6535731,-1
VND,2022-08-24,8/24/2022 17:10,VND122014: VNDIRECT công bố thông tin bổ nhiệm Phó Tổng Giám đốc,https://cafef.vn/du-lieu/VND-404918/vnd122014-vndirect-cong-bo-thong-tin-bo-nhiem-pho-tong-giam-doc.chn?utm_source=du-lieu.chn,,VND122014: VNDIRECT công bố thông tin bổ nhiệm Phó Tổng Giám đốc,0.03060653,0.1807227,0.7886707,-0.7580642,1,-0.7580642104148865,0.03377978006998698,-0.7918439904848734,-0.08956188,0.94896543,-1
VND,2022-08-24,8/24/2022 17:10,VND122014: VNDIRECT công bố thông tin nhận được quyết định chấp thuận thành lập chi nhánh Đào Duy Anh,https://cafef.vn/du-lieu/VND-404921/vnd122014-vndirect-cong-bo-thong-tin-nhan-duoc-quyet-dinh-chap-thuan-thanh-lap-chi-nhanh-dao-duy-anh.chn?utm_source=du-lieu.chn,,VND122014: VNDIRECT công bố thông tin nhận được quyết định chấp thuận thành lập chi nhánh Đào Duy Anh,0.14244983,0.045977596,0.81157255,-0.6691227,1,-0.6691226959228516,-0.5055829286575317,-0.16353976726531982,-0.7580642,-0.08956188,-1
VND,2022-08-24,8/24/2022 17:10,VND122014: VNDIRECT Công bố nhận được quyết định về việc thu hồi quyết định thành lập PGD Đào Duy Anh,https://cafef.vn/du-lieu/VND-404924/vnd122014-vndirect-cong-bo-nhan-duoc-quyet-dinh-ve-viec-thu-hoi-quyet-dinh-thanh-lap-pgd-dao-duy-anh.chn?utm_source=du-lieu.chn,,VND122014: VNDIRECT Công bố nhận được quyết định về việc thu hồi quyết định thành lập PGD Đào Duy Anh,0.81282383,0.01888863,0.1682875,0.6445363,1,0.6445363163948059,-0.26088352998097736,0.9054198463757832,-0.6691227,-0.7580642,1
VND,2022-08-24,8/24/2022 17:10,VND122013: VNDIRECT công bố nhận được quyết định xử phạt vi phạm hành chính về thuế,https://cafef.vn/du-lieu/VND-404927/vnd122013-vndirect-cong-bo-nhan-duoc-quyet-dinh-xu-phat-vi-pham-hanh-chinh-ve-thue.chn?utm_source=du-lieu.chn,,VND122013: VNDIRECT công bố nhận được quyết định xử phạt vi phạm hành chính về thuế,0.80035675,0.021316253,0.178327,0.6220298,1,0.6220297813415527,0.19914780060450235,0.4228819807370504,0.6445363,-0.6691227,1
VND,2022-08-24,8/24/2022 17:11,VND122013: VNDIRECT công bố nhận được giấy chứng nhận đăng ký hoạt động chi nhánh Đào Duy Anh,https://cafef.vn/du-lieu/VND-404897/vnd122013-vndirect-cong-bo-nhan-duoc-giay-chung-nhan-dang-ky-hoat-dong-chi-nhanh-dao-duy-anh.chn?utm_source=du-lieu.chn,,VND122013: VNDIRECT công bố nhận được giấy chứng nhận đăng ký hoạt động chi nhánh Đào Duy Anh,0.082066454,0.082799524,0.835134,-0.75306755,1,-0.7530675530433655,0.17116618156433105,-0.9242337346076965,0.6220298,0.6445363,-1
VND,2022-08-24,8/24/2022 17:11,VND122013: VNDIRECT công bố nhận được được giấy chứng nhận đăng ký địa điểm kinh doanh PGD Lò Đúc,https://cafef.vn/du-lieu/VND-404900/vnd122013-vndirect-cong-bo-nhan-duoc-duoc-giay-chung-nhan-dang-ky-dia-diem-kinh-doanh-pgd-lo-duc.chn?utm_source=du-lieu.chn,,VND122013: VNDIRECT công bố nhận được được giấy chứng nhận đăng ký địa điểm kinh doanh PGD Lò Đúc,0.057029407,0.12299966,0.81997097,-0.76294154,1,-0.7629415392875671,-0.29799310366312665,-0.4649484356244405,-0.75306755,0.6220298,-1
VND,2022-08-24,8/24/2022 17:11,VND122013: VNDIRECT công bố thông tin nhận được quyết định chấp thuận thành lập chi nhánh Đào Duy Anh,https://cafef.vn/du-lieu/VND-404903/vnd122013-vndirect-cong-bo-thong-tin-nhan-duoc-quyet-dinh-chap-thuan-thanh-lap-chi-nhanh-dao-duy-anh.chn?utm_source=du-lieu.chn,,VND122013: VNDIRECT công bố thông tin nhận được quyết định chấp thuận thành lập chi nhánh Đào Duy Anh,0.11289259,0.04930546,0.837802,-0.7249094,1,-0.7249094247817993,-0.7469728390375773,0.022063414255777958,-0.76294154,-0.75306755,-1
VND,2022-08-24,8/24/2022 17:11,VND122013: VNDIRECT Công bố nhận được quyết định về việc thu hồi quyết định thành lập PGD Đào Duy Anh,https://cafef.vn/du-lieu/VND-404906/vnd122013-vndirect-cong-bo-nhan-duoc-quyet-dinh-ve-viec-thu-hoi-quyet-dinh-thanh-lap-pgd-dao-duy-anh.chn?utm_source=du-lieu.chn,,VND122013: VNDIRECT Công bố nhận được quyết định về việc thu hồi quyết định thành lập PGD Đào Duy Anh,0.6798915,0.02889518,0.29121324,0.38867828,1,0.38867828249931335,-0.3663908938566844,0.7550691763559978,-0.7249094,-0.76294154,1
VND,2022-08-24,8/24/2022 17:11,VND122013: VNDIRECT Công bố thông tin nhận được quyết định xử phạt vi phạm hành chính về thuế Chi nhánh Đà Nẵng,https://cafef.vn/du-lieu/VND-404909/vnd122013-vndirect-cong-bo-thong-tin-nhan-duoc-quyet-dinh-xu-phat-vi-pham-hanh-chinh-ve-thue-chi-nhanh-da-nang.chn?utm_source=du-lieu.chn,,VND122013: VNDIRECT Công bố thông tin nhận được quyết định xử phạt vi phạm hành chính về thuế Chi nhánh Đà Nẵng,0.8558368,0.014936182,0.12922704,0.72660977,1,0.7266097664833069,0.1301262080669403,0.5964835584163666,0.38867828,-0.7249094,1
VND,2022-08-24,8/24/2022 17:12,VND122013: VNDIRECT công bố thông tin bổ nhiệm Phó Tổng Giám đốc,https://cafef.vn/du-lieu/VND-404885/vnd122013-vndirect-cong-bo-thong-tin-bo-nhiem-pho-tong-giam-doc.chn?utm_source=du-lieu.chn,,VND122013: VNDIRECT công bố thông tin bổ nhiệm Phó Tổng Giám đốc,0.030290585,0.19407707,0.7756323,-0.7453417,1,-0.7453417181968689,0.12331544359525044,-0.8686571617921194,0.72660977,0.38867828,-1
VND,2022-08-24,8/24/2022 17:12,VND122013: VNDIRECT Công bố quyết định thay đổi trụ sở chính Chi nhánh Quảng Ninh của Công ty,https://cafef.vn/du-lieu/VND-404891/vnd122013-vndirect-cong-bo-quyet-dinh-thay-doi-tru-so-chinh-chi-nhanh-quang-ninh-cua-cong-ty.chn?utm_source=du-lieu.chn,,VND122013: VNDIRECT Công bố quyết định thay đổi trụ sở chính Chi nhánh Quảng Ninh của Công ty,0.97095686,0.0049558547,0.02408727,0.9468696,1,0.9468696117401123,0.3093792200088501,0.6374903917312622,-0.7453417,0.72660977,1
VND,2022-08-24,8/24/2022 17:12,VND122013: VNDIRECT Công bố nhận được giấy chứng nhận đăng ký hoạt động chi nhánh Nam Định,https://cafef.vn/du-lieu/VND-404894/vnd122013-vndirect-cong-bo-nhan-duoc-giay-chung-nhan-dang-ky-hoat-dong-chi-nhanh-nam-dinh.chn?utm_source=du-lieu.chn,,VND122013: VNDIRECT Công bố nhận được giấy chứng nhận đăng ký hoạt động chi nhánh Nam Định,0.3738164,0.04965209,0.57653147,-0.20271507,1,-0.20271506905555725,-0.00039572517077128094,-0.20231934388478598,0.9468696,-0.7453417,-1
VND,2022-08-24,8/24/2022 17:13,VND122012: VNDIRECT công bố nhận được quyết định xử phạt vi phạm hành chính về thuế,https://cafef.vn/du-lieu/VND-404876/vnd122012-vndirect-cong-bo-nhan-duoc-quyet-dinh-xu-phat-vi-pham-hanh-chinh-ve-thue.chn?utm_source=du-lieu.chn,,VND122012: VNDIRECT công bố nhận được quyết định xử phạt vi phạm hành chính về thuế,0.8187847,0.019694284,0.161521,0.6572637,1,0.6572636961936951,0.4671394129594167,0.19012428323427838,-0.20271507,0.9468696,1
VND,2022-08-24,8/24/2022 17:13,VND122012: VNDIRECT Công bố thông tin nhận được quyết định xử phạt vi phạm hành chính về thuế Chi nhánh Đà Nẵng,https://cafef.vn/du-lieu/VND-404879/vnd122012-vndirect-cong-bo-thong-tin-nhan-duoc-quyet-dinh-xu-phat-vi-pham-hanh-chinh-ve-thue-chi-nhanh-da-nang.chn?utm_source=du-lieu.chn,,VND122012: VNDIRECT Công bố thông tin nhận được quyết định xử phạt vi phạm hành chính về thuế Chi nhánh Đà Nẵng,0.8617699,0.014184355,0.124045715,0.7377242,1,0.7377241849899292,0.39742427070935565,0.34029991428057355,0.6572637,-0.20271507,1
VND,2022-08-24,8/24/2022 17:13,VND122012: VNDIRECT công bố nhận được giấy chứng nhận đăng ký hoạt động chi nhánh Đào Duy Anh,https://cafef.vn/du-lieu/VND-404882/vnd122012-vndirect-cong-bo-nhan-duoc-giay-chung-nhan-dang-ky-hoat-dong-chi-nhanh-dao-duy-anh.chn?utm_source=du-lieu.chn,,VND122012: VNDIRECT công bố nhận được giấy chứng nhận đăng ký hoạt động chi nhánh Đào Duy Anh,0.09109678,0.08235628,0.8265469,-0.73545015,1,-0.7354501485824585,0.21984591086705527,-0.9552960594495138,0.7377242,0.6572637,-1
VND,2022-08-24,8/24/2022 17:14,VND122012: VNDIRECT Công bố nhận được quyết định về việc thu hồi quyết định thành lập PGD Đào Duy Anh,https://cafef.vn/du-lieu/VND-404864/vnd122012-vndirect-cong-bo-nhan-duoc-quyet-dinh-ve-viec-thu-hoi-quyet-dinh-thanh-lap-pgd-dao-duy-anh.chn?utm_source=du-lieu.chn,,VND122012: VNDIRECT Công bố nhận được quyết định về việc thu hồi quyết định thành lập PGD Đào Duy Anh,0.6897892,0.028022608,0.2821883,0.40760088,1,0.40760087966918945,0.13662497202555338,0.2709759076436361,-0.73545015,0.7377242,1
VND,2022-08-24,8/24/2022 17:14,VND122012: VNDIRECT công bố nhận được được giấy chứng nhận đăng ký địa điểm kinh doanh PGD Lò Đúc,https://cafef.vn/du-lieu/VND-404867/vnd122012-vndirect-cong-bo-nhan-duoc-duoc-giay-chung-nhan-dang-ky-dia-diem-kinh-doanh-pgd-lo-duc.chn?utm_source=du-lieu.chn,,VND122012: VNDIRECT công bố nhận được được giấy chứng nhận đăng ký địa điểm kinh doanh PGD Lò Đúc,0.056389164,0.13105103,0.8125598,-0.75617063,1,-0.7561706304550171,-0.3613399664560954,-0.3948306639989217,0.40760088,-0.73545015,-1
VND,2022-08-24,8/24/2022 17:14,VND122012: VNDIRECT công bố thông tin nhận được quyết định chấp thuận thành lập chi nhánh Đào Duy Anh,https://cafef.vn/du-lieu/VND-404870/vnd122012-vndirect-cong-bo-thong-tin-nhan-duoc-quyet-dinh-chap-thuan-thanh-lap-chi-nhanh-dao-duy-anh.chn?utm_source=du-lieu.chn,,VND122012: VNDIRECT công bố thông tin nhận được quyết định chấp thuận thành lập chi nhánh Đào Duy Anh,0.11554652,0.049493156,0.83496034,-0.7194138,1,-0.7194138169288635,-0.3559945225715637,-0.3634192943572998,-0.75617063,0.40760088,-1
VND,2022-08-24,8/24/2022 17:15,VND122012: VNDIRECT công bố thông tin bổ nhiệm Phó Tổng Giám đốc,https://cafef.vn/du-lieu/VND-404858/vnd122012-vndirect-cong-bo-thong-tin-bo-nhiem-pho-tong-giam-doc.chn?utm_source=du-lieu.chn,,VND122012: VNDIRECT công bố thông tin bổ nhiệm Phó Tổng Giám đốc,0.029946938,0.2166406,0.7534124,-0.7234655,1,-0.7234655022621155,-0.7330166498819987,0.009551147619883182,-0.7194138,-0.75617063,-1
VND,2022-08-24,8/24/2022 17:15,VND122012: VNDIRECT Công bố nhận được giấy chứng nhận đăng ký hoạt động chi nhánh Nam Định,https://cafef.vn/du-lieu/VND-404861/vnd122012-vndirect-cong-bo-nhan-duoc-giay-chung-nhan-dang-ky-hoat-dong-chi-nhanh-nam-dinh.chn?utm_source=du-lieu.chn,,VND122012: VNDIRECT Công bố nhận được giấy chứng nhận đăng ký hoạt động chi nhánh Nam Định,0.39304557,0.048427314,0.5585272,-0.1654816,1,-0.1654815971851349,-0.5361203054587046,0.3706387082735697,-0.7234655,-0.7194138,-1
